날짜,발전기명,_01시,_02시,_03시,_04시,_05시,_06시,_07시,_08시,_09시,_10시,_11시,_12시,_13시,_14시,_15시,_16시,_17시,_18시,_19시,_20시,_21시,_22시,_23시,_24시,합계
2018-05-26,세종시폐기물매립장태양광,0,0,0,0,0,120,72840,341880,672360,940200,1126080,1237560,1263120,1214280,1099800,902640,640920,295560,72840,0,0,0,0,0,9880200
2018-05-27,세종시폐기물매립장태양광,0,0,0,0,0,2280,80520,231600,374280,454560,623640,695400,648360,515160,591600,366600,220800,114720,34440,120,0,0,0,0,4954080
2018-05-28,세종시폐기물매립장태양광,0,0,0,0,0,0,78480,332880,653400,929040,1120800,1197000,1233000,1185600,1071720,878400,614520,307680,88080,3360,0,0,0,0,9693960
2018-05-29,세종시폐기물매립장태양광,0,0,0,0,0,0,25800,181200,465360,541440,618120,709680,817920,867600,881640,731280,350760,159960,55680,0,0,0,0,0,6406440
2018-05-30,세종시폐기물매립장태양광,0,0,0,0,0,0,51120,153600,100920,352080,1000680,1058520,994920,984360,870240,834360,640800,330240,112200,4200,0,0,0,0,7488240
2018-05-31,세종시폐기물매립장태양광,0,0,0,0,0,360,90840,344160,653040,926880,1106880,1240200,1260720,1200120,1086720,826440,583680,292680,77040,120,0,0,0,0,9689880
2018-06-01,세종시폐기물매립장태양광,0,0,0,0,0,120,73320,319920,635040,888360,1060440,1178160,1209720,1179480,1084320,893760,637920,311880,53280,0,0,0,0,0,9525720
2018-06-02,세종시폐기물매립장태양광,0,0,0,0,0,120,66600,326880,640560,898440,1082520,1188000,1225320,1186440,1085160,886560,624960,273480,86280,4320,0,0,0,0,9575640
2018-06-03,세종시폐기물매립장태양광,0,0,0,0,0,600,68640,335160,634080,629280,924480,874920,1186200,1167480,1056720,873600,607080,303240,66120,0,0,0,0,0,8727600
2018-06-04,세종시폐기물매립장태양광,0,0,0,0,0,0,77760,270480,495240,729720,837240,1106160,1037760,994560,771960,690240,286320,117600,79800,0,0,0,0,0,7494840
2018-06-05,세종시폐기물매립장태양광,0,0,0,0,0,0,1800,88800,408480,829440,1069920,1085520,685440,848640,710280,425760,535440,333240,110520,120,0,0,0,0,7133400
2018-06-06,세종시폐기물매립장태양광,0,0,0,0,0,1200,75360,288120,589920,760320,1011480,1093200,1133280,1012200,1009200,742560,497640,268680,93240,240,0,0,0,0,8576640
2018-06-07,세종시폐기물매립장태양광,0,0,0,0,0,0,33960,132360,300600,546240,982440,1137600,1175640,1144800,1032840,829800,593640,299520,95760,600,0,0,0,0,8305800
2018-06-08,세종시폐기물매립장태양광,0,0,0,0,0,0,58080,113880,174840,397680,945840,892560,823440,712800,685800,667920,537960,234600,127800,9000,0,0,0,0,6382200
2018-06-09,세종시폐기물매립장태양광,0,0,0,0,0,120,109680,286320,570000,822840,953880,1079280,1157040,1120320,962280,593160,258480,85440,45960,0,0,0,0,0,8044800
2018-06-10,세종시폐기물매립장태양광,0,0,0,0,0,120,58080,304440,620160,858240,928680,1128360,1071840,839520,695160,597720,317520,154080,45600,360,0,0,0,0,7619880
2018-06-11,세종시폐기물매립장태양광,0,0,0,0,0,0,43440,90840,211080,568920,832200,581760,690600,409200,236040,442200,456120,133320,131520,1080,0,0,0,0,4828320
2018-06-12,세종시폐기물매립장태양광,0,0,0,0,0,0,6240,110280,351960,646800,916080,837000,384720,603720,325560,401400,531360,286440,37920,3000,0,0,0,0,5442480
2018-06-13,세종시폐기물매립장태양광,0,0,0,0,0,240,93240,309000,501000,508560,895080,790440,820200,994440,660360,506520,315240,200640,83280,0,0,0,0,0,6678240
2018-06-14,세종시폐기물매립장태양광,0,0,0,0,0,0,0,93480,185160,639120,550800,945360,973440,913920,1026600,713880,561720,272640,63480,0,0,0,0,0,6939600
2018-06-15,세종시폐기물매립장태양광,0,0,0,0,0,0,118920,249840,567960,872880,1043040,1181160,1224240,1198680,1085040,908520,497520,369000,75240,120,0,0,0,0,9392160
2018-06-16,세종시폐기물매립장태양광,0,0,0,0,0,0,56280,310800,634440,900600,1086000,1196400,1227960,1184880,1064880,881760,647880,334320,61800,0,0,0,0,0,9588000
2018-06-17,세종시폐기물매립장태양광,0,0,0,0,0,1800,91560,257400,431880,478440,464880,946680,1061040,852000,547440,959880,546720,351960,136560,26400,0,0,0,0,7154640
2018-06-18,세종시폐기물매립장태양광,0,0,0,0,0,0,73320,219000,419640,657960,945000,845880,1219320,802320,849480,812040,533640,228240,117360,1920,0,0,0,0,7725120
2018-06-19,세종시폐기물매립장태양광,0,0,0,0,0,480,95640,197520,230640,264840,332280,254400,281400,231720,188160,215880,201480,116040,22560,120,0,0,0,0,2633160
2018-06-20,세종시폐기물매립장태양광,0,0,0,0,0,0,21840,163320,199920,433800,702600,817200,985440,1159800,1123800,905400,640680,365880,125640,18120,0,0,0,0,7663440
2018-06-21,세종시폐기물매립장태양광,0,0,0,0,0,360,83760,254400,488760,811680,939840,1122960,1215360,1230120,1131000,944280,685920,351960,61680,0,0,0,0,0,9322080
2018-06-22,세종시폐기물매립장태양광,0,0,0,0,0,0,65760,276720,599160,912960,1106280,1185840,1225320,1149720,936000,546000,378360,207240,104400,18360,0,0,0,0,8712120
2018-06-23,세종시폐기물매립장태양광,0,0,0,0,0,0,54240,257520,341400,612960,632400,1056240,1212960,1164960,1056360,876000,618240,328200,108840,2280,0,0,0,0,8322600
2018-06-24,세종시폐기물매립장태양광,0,0,0,0,0,120,43680,204000,512520,794400,1020840,1134360,1156560,1118760,1035600,851640,548280,315000,98160,0,0,0,0,0,8833920
2018-06-25,세종시폐기물매립장태양광,0,0,0,0,0,3840,121560,235920,531120,791280,724200,454200,590640,963960,702840,597720,616680,311880,132000,960,0,0,0,0,6778800
2018-06-26,세종시폐기물매립장태양광,0,0,0,0,0,0,240,360,120,5280,15840,3840,120,13800,51720,5280,240,240,0,0,0,0,0,0,97080
2018-06-27,세종시폐기물매립장태양광,0,0,0,0,0,0,20280,173760,537840,689880,773880,1013280,1129320,1118160,1100880,909600,649080,319440,119520,0,0,0,0,0,8554920
2018-06-28,세종시폐기물매립장태양광,0,0,0,0,0,0,120,27720,101520,66600,285840,258000,429240,327480,246240,217560,160800,58800,960,0,0,0,0,0,2180880
2018-06-29,세종시폐기물매립장태양광,0,0,0,0,0,840,26160,208560,339240,252720,421680,759240,1198560,1051200,871440,719640,682680,373800,90600,120,0,0,0,0,6996480
2018-06-30,세종시폐기물매립장태양광,0,0,0,0,0,120,7320,253200,454440,503160,236880,558240,477480,214440,378240,86640,6840,54240,5280,6600,0,0,0,0,3243120
2018-07-01,세종시폐기물매립장태양광,0,0,0,0,0,0,0,0,0,11040,238560,329880,112800,97320,117480,77520,5880,0,0,0,0,0,0,0,990480
2018-07-02,세종시폐기물매립장태양광,0,0,0,0,0,0,9840,120360,212040,525480,982920,421800,346440,375840,57600,0,120,1920,15240,0,0,0,0,0,3069600
2018-07-03,세종시폐기물매립장태양광,0,0,0,0,0,120,52080,190920,389160,600240,691200,770760,737640,236880,461880,591240,181920,257640,129240,9960,0,0,0,0,5300880
2018-07-04,세종시폐기물매립장태양광,0,0,0,0,0,0,55560,288480,404160,626280,787920,903600,547800,597960,626760,859080,281520,58920,76080,6480,0,0,0,0,6120600
2018-07-05,세종시폐기물매립장태양광,0,0,0,0,0,0,45360,92880,216000,544800,791160,727320,577560,779400,267120,383160,252720,119640,67440,0,0,0,0,0,4864560
2018-07-06,세종시폐기물매립장태양광,0,0,0,0,0,0,1800,89400,170640,328920,137760,165840,422640,506640,256440,538080,511800,397440,133200,720,0,0,0,0,3661320
2018-07-07,세종시폐기물매립장태양광,0,0,0,0,0,0,5520,201360,641040,883920,1118040,1231320,1246800,1238880,993360,921240,586680,286920,133440,5760,0,0,0,0,9494280
2018-07-08,세종시폐기물매립장태양광,0,0,0,0,0,360,75600,245760,633360,910920,1120080,1039560,1126320,1140480,686640,747000,505680,366240,87240,7200,0,0,0,0,8692440
2018-07-09,세종시폐기물매립장태양광,0,0,0,0,0,0,0,1800,7320,24000,139920,157440,122640,78840,132840,163440,115560,101040,26280,0,0,0,0,0,1071120
2018-07-10,세종시폐기물매립장태양광,0,0,0,0,0,0,63720,229440,469560,362640,529920,716280,499440,373920,622680,639000,390600,133800,39120,360,0,0,0,0,5070480
2018-07-11,세종시폐기물매립장태양광,0,0,0,0,0,0,54000,90840,228840,406920,528120,1053480,1136040,949920,726360,560760,428880,384240,48120,0,0,0,0,0,6596520
2018-07-12,세종시폐기물매립장태양광,0,0,0,0,0,0,46440,167760,438600,642120,905640,860280,994800,1034640,630000,430080,537480,324360,112440,6240,0,0,0,0,7130880
2018-07-13,세종시폐기물매립장태양광,0,0,0,0,0,0,30840,200280,421320,779880,899160,883320,928920,1210560,1063080,865440,491400,371400,58560,0,0,0,0,0,8204160
2018-07-14,세종시폐기물매립장태양광,0,0,0,0,0,0,58800,217680,345360,704520,816120,1187160,1187280,1213440,911400,849240,585240,245280,28680,0,0,0,0,0,8350200
2018-07-15,세종시폐기물매립장태양광,0,0,0,0,0,0,22320,244080,524640,861240,916200,1179600,1203960,1186440,1079760,920880,666720,290160,70080,0,0,0,0,0,9166080
2018-07-16,세종시폐기물매립장태양광,0,0,0,0,0,0,45960,259440,549600,820440,1033320,1146000,1162800,1065000,764880,685320,638400,325440,85680,240,0,0,0,0,8582520
2018-07-17,세종시폐기물매립장태양광,0,0,0,0,0,0,47040,261000,575880,845400,1041840,1147560,1169160,1107720,642960,638640,458640,239160,109920,6600,0,0,0,0,8291520
2018-07-18,세종시폐기물매립장태양광,0,0,0,0,0,0,59880,256440,466560,807000,692880,969960,1131000,758400,874440,971040,662880,342600,84720,120,0,0,0,0,8077920
2018-07-19,세종시폐기물매립장태양광,0,0,0,0,0,0,53400,260160,552600,821520,1020960,1134480,983880,1122360,586440,789960,646440,322080,88440,120,0,0,0,0,8382840
2018-07-20,세종시폐기물매립장태양광,0,0,0,0,0,0,51000,253560,540000,800040,992160,1077120,1191360,1090440,1072200,891000,607920,320040,86760,120,0,0,0,0,8973720
2018-07-21,세종시폐기물매립장태양광,0,0,0,0,0,0,51000,243240,507480,766560,966000,1094400,1134240,1128480,1040160,832560,603840,305160,89880,120,0,0,0,0,8763120
2018-07-22,세종시폐기물매립장태양광,0,0,0,0,0,0,45240,244680,540240,795960,945480,969840,950880,994080,596280,669960,375360,275040,119280,2760,0,0,0,0,7525080
2018-07-23,세종시폐기물매립장태양광,0,0,0,0,0,0,42120,268200,470400,777000,957360,927840,966600,1122600,939480,875160,606960,351240,90840,0,0,0,0,0,8395800
2018-07-24,세종시폐기물매립장태양광,0,0,0,0,0,0,35640,237000,520920,781080,960360,1005840,1023480,1147200,1055760,863880,486480,364800,99720,0,0,0,0,0,8582160
2018-07-25,세종시폐기물매립장태양광,0,0,0,0,0,0,18600,236280,407520,693720,778920,672720,862440,954480,900000,810120,595560,278640,73440,0,0,0,0,0,7282440
2018-07-26,세종시폐기물매립장태양광,0,0,0,0,0,0,40800,211320,380040,725520,1010640,1038000,890160,1050000,1028040,795840,490680,347400,76800,0,0,0,0,0,8085240
2018-07-27,세종시폐기물매립장태양광,0,0,0,0,0,0,41760,212280,316800,500520,1019400,923160,1180200,1135920,870360,754560,565800,172800,67560,0,0,0,0,0,7761120
2018-07-28,세종시폐기물매립장태양광,0,0,0,0,0,0,36480,187320,451200,704280,878040,935760,893880,996120,1022160,777480,241200,240,80160,5280,0,0,0,0,7209600
2018-07-29,세종시폐기물매립장태양광,0,0,0,0,0,0,28080,239400,548880,826800,1029840,1137960,1005960,1048080,913080,877680,643800,330000,57720,0,0,0,0,0,8687280
2018-07-30,세종시폐기물매립장태양광,0,0,0,0,0,0,19560,239640,574080,855840,1059840,955920,1021680,1154160,786720,854760,479520,260400,58440,0,0,0,0,0,8320560
2018-07-31,세종시폐기물매립장태양광,0,0,0,0,0,0,16680,237120,568320,844680,1043160,1161720,1205280,1149120,942480,617400,554160,321000,48240,0,0,0,0,0,8709360
2018-08-01,세종시폐기물매립장태양광,0,0,0,0,0,0,18240,234840,555840,834720,1027440,1141800,1179000,1153200,1061160,882120,627360,309600,43920,0,0,0,0,0,9069240
2018-08-02,세종시폐기물매립장태양광,0,0,0,0,0,0,46560,222720,488280,800640,1005720,1126920,1174800,1162200,1040880,822600,626040,305880,44280,0,0,0,0,0,8867520
2018-08-03,세종시폐기물매립장태양광,0,0,0,0,0,0,18360,222000,528240,808080,1004880,1130400,1179120,1153320,810240,475440,336720,229680,65280,0,0,0,0,0,7961760
2018-08-04,세종시폐기물매립장태양광,0,0,0,0,0,0,21000,213600,532920,838200,1047840,1000440,932760,794280,422880,431640,296280,183600,71040,0,0,0,0,0,6786480
2018-08-05,세종시폐기물매립장태양광,0,0,0,0,0,0,18360,173400,360360,458640,750000,679680,906960,996720,1072440,801720,647160,309000,51000,0,0,0,0,0,7225440
2018-08-06,세종시폐기물매립장태양광,0,0,0,0,0,0,10320,129360,293520,545640,745560,367560,938040,505680,686520,712080,611040,278280,99360,6120,0,0,0,0,5929080
2018-08-07,세종시폐기물매립장태양광,0,0,0,0,0,0,12480,128040,346440,457080,576840,756720,827520,891000,495360,260400,563160,279960,68160,0,0,0,0,0,5663160
2018-08-08,세종시폐기물매립장태양광,0,0,0,0,0,0,31200,196920,423840,683400,949680,933360,976200,835440,1040760,866520,612720,293400,41640,0,0,0,0,0,7885080
2018-08-09,세종시폐기물매립장태양광,0,0,0,0,0,0,22920,218640,469080,616200,788160,844080,1089720,622320,594840,710520,358680,145320,27360,0,0,0,0,0,6507840
2018-08-10,세종시폐기물매립장태양광,0,0,0,0,0,0,480,134400,455760,556560,770640,463920,1006080,984480,955800,779880,559800,384120,162000,25680,0,0,0,0,7239600
2018-08-11,세종시폐기물매립장태양광,0,0,0,0,0,0,4560,138240,316800,496320,633960,911280,923520,924120,1051440,891720,623160,274320,33960,0,0,0,0,0,7223400
2018-08-12,세종시폐기물매립장태양광,0,0,0,0,0,0,16680,219960,538800,822480,1017360,970320,1061280,603480,652560,393720,101160,86520,59040,0,0,0,0,0,6543360
2018-08-13,세종시폐기물매립장태양광,0,0,0,0,0,0,15840,204240,481560,783240,968520,936600,959520,797880,800280,636480,462600,233160,35640,0,0,0,0,0,7315560
2018-08-14,세종시폐기물매립장태양광,0,0,0,0,0,0,49560,199560,430560,740640,1005000,822840,540480,997080,834960,858000,568440,269520,11520,0,0,0,0,0,7328160
2018-08-15,세종시폐기물매립장태양광,0,0,0,0,0,0,9000,228600,544320,824280,1005240,1126680,1160160,1108920,1048680,896880,458040,224280,53160,0,0,0,0,0,8688240
2018-08-16,세종시폐기물매립장태양광,0,0,0,0,0,0,30120,209520,372000,699000,904920,679320,765360,952200,886320,796200,620520,331320,46080,0,0,0,0,0,7292880
2018-08-17,세종시폐기물매립장태양광,0,0,0,0,0,0,7800,215400,580560,881760,1095360,1216680,1266000,1230360,1106280,941760,651120,297240,30360,0,0,0,0,0,9520680
2018-08-18,세종시폐기물매립장태양광,0,0,0,0,0,0,10200,240720,588840,888720,1098360,1200480,1246680,1229640,1048320,850920,428040,290040,49080,0,0,0,0,0,9170040
2018-08-19,세종시폐기물매립장태양광,0,0,0,0,0,0,15600,202320,402840,884400,932400,1194360,1109640,980880,915000,646800,443160,225840,33240,0,0,0,0,0,7986480
2018-08-20,세종시폐기물매립장태양광,0,0,0,0,0,0,1560,172320,411360,682680,800520,1145160,990240,829080,599880,529560,227520,230280,45120,0,0,0,0,0,6665280
2018-08-21,세종시폐기물매립장태양광,0,0,0,0,0,0,0,44400,219000,250080,396240,397320,455880,119280,194760,119880,246840,288720,49440,0,0,0,0,0,2781840
2018-08-22,세종시폐기물매립장태양광,0,0,0,0,0,0,9480,221880,547320,832320,1029480,1145760,1200600,1158360,1030560,684840,310800,190080,29760,0,0,0,0,0,8391240
2018-08-23,세종시폐기물매립장태양광,0,0,0,0,0,0,960,35040,150240,452880,791280,433560,493800,329040,159720,113760,37440,4320,0,0,0,0,0,0,3002040
2018-08-24,세종시폐기물매립장태양광,0,0,0,0,0,0,0,11640,74040,129000,126840,120240,261360,297480,292800,241080,129000,1680,2400,0,0,0,0,0,1687560
2018-08-25,세종시폐기물매립장태양광,0,0,0,0,0,0,15000,136560,193800,360840,384240,455400,324720,245640,211920,213480,157320,42360,480,0,0,0,0,0,2741760
2018-08-26,세종시폐기물매립장태양광,0,0,0,0,0,0,0,107760,306840,442680,402840,190560,246000,263760,133560,46080,10320,112320,17040,0,0,0,0,0,2279760
2018-08-27,세종시폐기물매립장태양광,0,0,0,0,0,0,0,0,120,0,840,1080,19680,83040,147840,367800,224520,67920,18720,0,0,0,0,0,931560
2018-08-28,세종시폐기물매립장태양광,0,0,0,0,0,0,0,240,22680,78480,171840,134640,275640,441480,467640,442080,303840,161160,54480,0,0,0,0,0,2554200
2018-08-29,세종시폐기물매립장태양광,0,0,0,0,0,0,360,20760,217680,418320,754560,567960,538920,577560,573840,532320,356040,177360,21360,0,0,0,0,0,4757040
2018-08-30,세종시폐기물매립장태양광,0,0,0,0,0,0,120,22200,296040,224400,224160,1152600,606000,947160,461400,751800,306240,48960,120,0,0,0,0,0,5041200
2018-08-31,세종시폐기물매립장태양광,0,0,0,0,0,0,0,960,7560,76800,209040,324720,367680,584880,950400,728760,553320,158040,9720,0,0,0,0,0,3971880
2018-09-01,세종시폐기물매립장태양광,0,0,0,0,0,0,0,60720,456480,850920,1116360,1237200,1008480,1023480,1009080,820800,595440,234360,12840,0,0,0,0,0,8426160
2018-09-02,세종시폐기물매립장태양광,0,0,0,0,0,0,5520,230040,587640,654840,943680,1127640,930480,1117800,821520,284520,200400,115800,16080,0,0,0,0,0,7035960
2018-09-03,세종시폐기물매립장태양광,0,0,0,0,0,0,120,360,82440,169320,459840,512640,708480,529440,245040,528600,198000,49680,0,0,0,0,0,0,3483960
2018-09-04,세종시폐기물매립장태양광,0,0,0,0,0,0,0,171120,378360,670440,945480,1043280,1084200,1156080,1108080,685440,598320,230760,10680,0,0,0,0,0,8082240
2018-09-05,세종시폐기물매립장태양광,0,0,0,0,0,0,5280,221400,585600,885120,1104480,1226640,1056600,1011480,784560,728520,585720,222480,7680,0,0,0,0,0,8425560
2018-09-06,세종시폐기물매립장태양광,0,0,0,0,0,0,7200,209040,377640,494880,411720,353280,338400,557040,520320,448200,185640,42480,0,0,0,0,0,0,3945840
2018-09-07,세종시폐기물매립장태양광,0,0,0,0,0,0,240,132840,551880,421200,353640,400080,705600,644640,464400,357840,307920,175800,18720,0,0,0,0,0,4534800
2018-09-08,세종시폐기물매립장태양광,0,0,0,0,0,0,6360,243720,623160,927120,1138320,1253520,1281720,1224480,1102800,883800,584040,215640,4680,0,0,0,0,0,9489360
2018-09-09,세종시폐기물매립장태양광,0,0,0,0,0,0,6120,223560,582600,892440,1098960,1222560,1260480,1239840,1115520,892920,580320,220560,6840,0,0,0,0,0,9342720
2018-09-10,세종시폐기물매립장태양광,0,0,0,0,0,0,4320,222000,589680,833040,879720,943560,902160,872400,626160,315960,512400,144960,1080,0,0,0,0,0,6847440
2018-09-11,세종시폐기물매립장태양광,0,0,0,0,0,0,3960,93480,506160,794280,960240,1030680,901320,621240,457920,293280,277920,163800,8160,0,0,0,0,0,6112440
2018-09-12,세종시폐기물매립장태양광,0,0,0,0,0,0,4320,199680,516600,779400,932640,1121880,1231800,929760,984600,821280,478560,137400,4440,0,0,0,0,0,8142360
2018-09-13,세종시폐기물매립장태양광,0,0,0,0,0,0,0,10680,60360,104520,191640,250920,217560,295320,450960,444840,353400,146160,11400,0,0,0,0,0,2537760
2018-09-14,세종시폐기물매립장태양광,0,0,0,0,0,0,0,17880,97800,197520,273120,420960,327240,316320,339960,172920,128160,11880,0,0,0,0,0,0,2303760
2018-09-15,세종시폐기물매립장태양광,0,0,0,0,0,0,0,3120,41160,141120,187080,238680,274440,196440,345480,111360,77400,27600,0,0,0,0,0,0,1643880
2018-09-16,세종시폐기물매립장태양광,0,0,0,0,0,0,840,28080,194520,296040,521160,436680,276120,248280,255960,218520,125160,20280,0,0,0,0,0,0,2621640
2018-09-17,세종시폐기물매립장태양광,0,0,0,0,0,0,120,105840,416880,724440,1105080,1125840,1258080,1209960,1080000,780360,510840,159120,0,0,0,0,0,0,8476560
2018-09-18,세종시폐기물매립장태양광,0,0,0,0,0,0,12480,152520,531000,736560,996480,1140360,1147800,1179360,1052520,777360,432240,164520,0,0,0,0,0,0,8323200
2018-09-19,세종시폐기물매립장태양광,0,0,0,0,0,0,9120,75840,302040,442800,540960,413280,377040,389160,428640,228480,128400,35520,0,0,0,0,0,0,3371280
2018-09-20,세종시폐기물매립장태양광,0,0,0,0,0,0,0,240,11520,157200,255720,246000,251520,218400,141240,124920,67920,480,0,0,0,0,0,0,1475160
2018-09-21,세종시폐기물매립장태양광,0,0,0,0,0,0,0,480,25800,61920,52920,202080,231120,118680,149640,147600,164640,25800,6240,0,0,0,0,0,1186920
2018-09-22,세종시폐기물매립장태양광,0,0,0,0,0,0,360,98160,423360,804480,1111080,1154520,1183440,1118520,1062000,847920,507360,129840,0,0,0,0,0,0,8441040
2018-09-23,세종시폐기물매립장태양광,0,0,0,0,0,0,120,53160,285600,840720,804840,1150080,1234320,1055400,543960,300600,426120,171120,0,0,0,0,0,0,6866040
2018-09-24,세종시폐기물매립장태양광,0,0,0,0,0,0,120,99120,349920,648240,1092120,1111200,1120200,1155360,1031040,923160,565200,136680,0,0,0,0,0,0,8232360
2018-09-25,세종시폐기물매립장태양광,0,0,0,0,0,0,840,228480,632760,955200,1174920,1292760,1301400,1230960,924000,832320,479640,108360,0,0,0,0,0,0,9161640
2018-09-26,세종시폐기물매립장태양광,0,0,0,0,0,0,0,64320,295560,497880,636240,687480,1148760,1274280,1113360,861360,504480,110640,0,0,0,0,0,0,7194360
2018-09-27,세종시폐기물매립장태양광,0,0,0,0,0,0,600,222000,616560,935520,1155600,1265520,1255560,1126200,1043040,840120,403680,126240,0,0,0,0,0,0,8990640
2018-09-28,세종시폐기물매립장태양광,0,0,0,0,0,0,2280,111000,317040,642120,640440,462840,363720,309480,245160,138000,108840,12240,120,0,0,0,0,0,3353280
2018-09-29,세종시폐기물매립장태양광,0,0,0,0,0,0,0,138360,606240,924720,1135080,1244400,1264440,1193640,986880,841800,498600,101280,0,0,0,0,0,0,8935440
2018-09-30,세종시폐기물매립장태양광,0,0,0,0,0,0,0,199920,543360,866400,1078200,875640,1138320,1215120,1057320,848880,516120,102960,0,0,0,0,0,0,8442240
2018-10-01,세종시폐기물매립장태양광,0,0,0,0,0,0,0,6120,307200,901800,1015080,345840,913200,631080,329280,294360,62760,38640,0,0,0,0,0,0,4845360
2018-10-02,세종시폐기물매립장태양광,0,0,0,0,0,0,360,208560,610320,936000,1091040,1243920,768240,948000,795600,754440,334680,93240,0,0,0,0,0,0,7784400
2018-10-03,세종시폐기물매립장태양광,0,0,0,0,0,0,0,54480,182280,352680,1129080,1255200,1272240,1211640,1038960,789720,449160,84480,0,0,0,0,0,0,7819920
2018-10-04,세종시폐기물매립장태양광,0,0,0,0,0,0,360,191880,584400,909840,1127520,1207920,1341360,1198320,1002720,724560,449880,98520,0,0,0,0,0,0,8837280
2018-10-05,세종시폐기물매립장태양광,0,0,0,0,0,0,0,0,6720,57000,162120,150000,132120,139800,131760,67560,19680,120,0,0,0,0,0,0,866880
2018-10-06,세종시폐기물매립장태양광,0,0,0,0,0,0,0,0,3720,65040,227760,205560,404520,752760,409920,267360,307080,92040,0,0,0,0,0,0,2735760
2018-10-07,세종시폐기물매립장태양광,0,0,0,0,0,0,120,30000,217080,727200,1117680,1230840,1111680,1231920,991560,779400,428160,63000,0,0,0,0,0,0,7928640
2018-10-08,세종시폐기물매립장태양광,0,0,0,0,0,0,0,54480,294840,604560,1003920,1233960,1224360,1197840,1056000,787560,426240,60960,0,0,0,0,0,0,7944720
2018-10-09,세종시폐기물매립장태양광,0,0,0,0,0,0,0,9000,129000,374280,323760,381000,660960,747840,377040,303720,155760,64680,0,0,0,0,0,0,3527040
2018-10-10,세종시폐기물매립장태양광,0,0,0,0,0,0,0,22800,433080,530160,503760,918360,803280,604200,703080,698760,447000,57600,0,0,0,0,0,0,5722080
2018-10-11,세종시폐기물매립장태양광,0,0,0,0,0,0,0,183840,612600,945480,1162680,1135800,1288320,1297440,1115400,762720,401040,18840,0,0,0,0,0,0,8924160
2018-10-12,세종시폐기물매립장태양광,0,0,0,0,0,0,0,190440,606960,933360,1152840,1280040,1312080,1236840,1061280,774000,400800,43680,0,0,0,0,0,0,8992320
2018-10-13,세종시폐기물매립장태양광,0,0,0,0,0,0,0,61680,382800,911880,1142040,1252080,1277160,1208040,1028760,761040,392760,43560,0,0,0,0,0,0,8461800
2018-10-14,세종시폐기물매립장태양광,0,0,0,0,0,0,0,90960,476160,712080,1073520,1201920,1220880,1036440,904440,698400,276120,20760,0,0,0,0,0,0,7711680
2018-10-15,세종시폐기물매립장태양광,0,0,0,0,0,0,0,51960,299280,552480,811680,938160,801720,865920,749400,607680,283920,34320,0,0,0,0,0,0,5996520
2018-10-16,세종시폐기물매립장태양광,0,0,0,0,0,0,0,2520,102840,267120,388320,521160,552360,579240,482520,314880,144000,5160,0,0,0,0,0,0,3360120
2018-10-17,세종시폐기물매립장태양광,0,0,0,0,0,0,0,96120,492240,842400,1072440,1201800,1239120,1175280,1003560,726000,395160,28080,0,0,0,0,0,0,8272200
2018-10-18,세종시폐기물매립장태양광,0,0,0,0,0,0,0,142080,475920,850800,1134240,1245840,1246680,1014480,529320,455160,178080,2520,0,0,0,0,0,0,7275120
2018-10-19,세종시폐기물매립장태양광,0,0,0,0,0,0,0,143160,591480,923400,1144920,1270320,1291560,1211040,1027920,755520,375000,21120,0,0,0,0,0,0,8755440
2018-10-20,세종시폐기물매립장태양광,0,0,0,0,0,0,0,46680,210360,667440,1116240,1226880,1253520,1200720,1031520,737640,351120,25080,0,0,0,0,0,0,7867200
2018-10-21,세종시폐기물매립장태양광,0,0,0,0,0,0,0,99600,474360,846840,1078080,1197960,1224480,1155360,971880,654720,278760,16320,0,0,0,0,0,0,7998360
2018-10-22,세종시폐기물매립장태양광,0,0,0,0,0,0,0,31800,232200,512520,690240,723960,773880,736800,615240,315720,80520,1680,0,0,0,0,0,0,4714560
2018-10-23,세종시폐기물매립장태양광,0,0,0,0,0,0,0,21720,41040,98520,308400,755400,1044840,687840,568800,219240,95040,0,0,0,0,0,0,0,3840840
2018-10-24,세종시폐기물매립장태양광,0,0,0,0,0,0,0,85200,509400,876000,1098240,1218600,1230600,1127160,645360,653520,305400,7560,0,0,0,0,0,0,7757040
2018-10-25,세종시폐기물매립장태양광,0,0,0,0,0,0,0,28920,182520,706680,252600,0,0,62760,785760,643200,348120,27120,0,0,0,0,0,0,3037680
2018-10-26,세종시폐기물매립장태양광,0,0,0,0,0,0,0,120,240,2640,28920,25920,1320,78000,60360,9840,95760,14760,0,0,0,0,0,0,317880
2018-10-27,세종시폐기물매립장태양광,0,0,0,0,0,0,0,48480,492720,798240,900000,1056840,515400,559080,500520,415440,154200,8280,0,0,0,0,0,0,5449200
2018-10-28,세종시폐기물매립장태양광,0,0,0,0,0,0,0,72840,493320,517920,5520,1134720,971760,269640,12360,13320,135840,7080,0,0,0,0,0,0,3634320
2018-10-29,세종시폐기물매립장태양광,0,0,0,0,0,0,0,71280,427800,603360,606720,497880,677640,433680,688320,246720,116040,4440,0,0,0,0,0,0,4373880
2018-10-30,세종시폐기물매립장태양광,0,0,0,0,0,0,0,69120,515760,899760,1121880,1238880,1292400,1080720,951960,664440,284160,600,0,0,0,0,0,0,8119680
2018-10-31,세종시폐기물매립장태양광,0,0,0,0,0,0,0,18480,397680,880440,1118160,1252200,1267440,1209360,1014840,702000,290400,240,0,0,0,0,0,0,8151240
